연월	연도주차	품목코드	품목	매출액(만원)	추정판매량(개/100g)	평균가격(원/100g)	단위량(UNIT_QY)	단위명(UNIT_CODE_NM)
202412	202449	1004	양배추	71365.5269	170079.9020	4196.0	1.0	포기
202412	202449	0611	참다래	93084.8000	111719.6351	8332.0	10.0	개
202412	202449	1008	시금치	81495.5424	860565.3897	947.0	100.0	g
202412	202449	1002	얼갈이배추	5238.4795	15995.3573	3275.0	1.0	kg
202412	202449	0634	아보카도	25249.8090	115348.6021	2189.0	1.0	개
202412	202449	0704	호두	26423.4266	151077.3391	1749.0	100.0	g
202412	202449	0303	녹두	4257.3323	3723.0715	11435.0	500.0	g
202412	202450	1302	피망	10755.1621	72916.3532	1475.0	100.0	g
202412	202450	0902	호박	88504.9670	540323.3639	1638.0	1.0	개
202412	202450	1008	시금치	98412.3170	1110748.4989	886.0	100.0	g
202412	202450	1705	팽이버섯	44973.9552	822192.9653	547.0	150.0	g
202412	202450	1701	느타리버섯	39031.9009	521816.8570	748.0	100.0	g
202412	202450	0103	쌀	596966.1171	109274.4128	54630.0	20.0	kg
202412	202450	1203	쪽파	45472.0918	43522.2931	10448.0	1.0	kg
202412	202450	0618	오렌지	17239.6515				
202412	202450	1004	양배추	69114.7330	154965.7691	4460.0	1.0	포기
202412	202450	0631	아몬드	75144.3530	473201.2154	1588.0	100.0	g
202412	202450	1326	파프리카	76522.6110	486785.0573	1572.0	200.0	g
202412	202450	0657	체리	44542.2825	136423.5299	3265.0	100.0	g
202412	202450	0636	망고	9576.2831	19547.4242	4899.0	1.0	개
202412	202450	0802	참외	495.0400				
202412	202450	1206	꽈리고추	7870.8731				
202412	202450	0803	토마토	138991.1108	165485.3087	8399.0	1.0	kg
202412	202450	1207	건고추	4896.5154	2690.0975	18202.0	600.0	g
202412	202450	0634	아보카도	34740.6738	158778.2166	2188.0	1.0	개
202412	202450	1001	배추	179657.9933	437443.3730	4107.0	1.0	포기
202412	202450	1306	브로콜리	97978.7070	395713.6793	2476.0	1.0	개
202412	202450	0805	멜론	16637.1878	11183.9122	14876.0	1.0	개
202412	202450	0801	수박	2991.0849	1199.8415	24929.0	1.0	개
202412	202450	1013	갓	14856.3947	31322.7803	4743.0	1.0	kg
202412	202450	1209	마늘	162425.2814	183531.3914	8850.0	1.0	kg
202412	202450	1601	참깨	13411.8793	11706.2750	11457.0	500.0	g
202412	202450	1005	상추	75778.1979	712201.1081	1064.0	100.0	g
202412	202450	0617	레몬	21055.0354	20100.2725	10475.0	10.0	개
202412	202450	1208	붉은고추	4382.0018	14153.7526	3096.0	100.0	g
202412	202450	0104	찹쌀	112427.7433	244674.0877	4595.0	1.0	kg
202412	202450	0301	콩	47169.6100	90328.6289	5222.0	500.0	g
202412	202450	0901	오이	66793.9348	54348.1976	12290.0	10.0	개
202412	202450	1103	당근	77672.4147	128874.0911	6027.0	1.0	kg
202412	202450	0302	팥	35242.1730	26519.8081	13289.0	500.0	g
202412	202450	0603	포도	210154.3731	123758.5378	16981.0	2.0	kg
202412	202450	1711	새송이버섯	56650.2225	1064853.8064	532.0	100.0	g
202412	202450	0804	딸기	1667299.2411	6505264.3039	2563.0	100.0	g
202412	202450	0303	녹두	4414.5187	3715.6121	11881.0	500.0	g
202412	202450	0613	파인애플	38216.7016	67472.9901	5664.0	1.0	개
202412	202450	1101	무	104403.9124	339856.4857	3072.0	1.0	개
202412	202450	1603	땅콩	28750.4267	115742.4585	2484.0	100.0	g
202412	202450	1210	생강	25654.4627	24516.8795	10464.0	1.0	kg
202412	202450	0806	방울토마토	176410.1522	148656.0649	11867.0	1.0	kg
202412	202450	0704	호두	29054.7210	166885.2441	1741.0	100.0	g
202412	202450	1205	풋고추	9223.8745	84313.2952	1094.0	100.0	g
202412	202450	1202	대파	118438.8919	344599.6273	3437.0	1.0	kg
202412	202450	1006	열무	1370.0078	4540.9606	3017.0	1.0	kg
202412	202450	0611	참다래	81333.4446	107031.7734	7599.0	10.0	개
202412	202450	0501	감자	78397.0851	2457588.8746	319.0	100.0	g
202412	202450	1002	얼갈이배추	6218.2603	21434.8856	2901.0	1.0	kg
202412	202450	0601	사과	516411.7703	226258.2239	22824.0	10.0	개
202412	202450	1009	미나리	24918.2686	144202.9433	1728.0	100.0	g
202412	202450	0604	복숭아	472.8815				
202412	202450	1201	양파	157781.7223	742502.2226	2125.0	1.0	kg
202412	202450	0612	바나나	262862.2545	10110086.7115	260.0	100.0	g
202412	202450	0614	감귤	774769.5601	2051826.1655	3776.0	10.0	개
202412	202450	1011	깻잎	40101.4527	155794.2995	2574.0	100.0	g
202412	202450	0602	배	85061.4818	24965.9481	34071.0	10.0	개
202412	202450	0502	고구마	119240.7507	251988.0615	4732.0	1.0	kg
202412	202451	1008	시금치	94826.5759	1013104.4434	936.0	100.0	g
202412	202451	1002	얼갈이배추	6459.2369	23686.2373	2727.0	1.0	kg
202412	202451	0902	호박	85506.0052	522333.5687	1637.0	1.0	개
202412	202451	0805	멜론	13690.8339	9528.0353	14369.0	1.0	개
202412	202451	1103	당근	73204.5209	119595.6884	6121.0	1.0	kg
202412	202451	0801	수박	2286.0410	888.8875	25718.0	1.0	개
202412	202451	0618	오렌지	19896.4093				
202412	202451	0901	오이	67150.7185	57823.7480	11613.0	10.0	개
202412	202451	1603	땅콩	26763.2498	107785.9436	2483.0	100.0	g
202412	202451	1711	새송이버섯	54335.6443	1019430.4747	533.0	100.0	g
202412	202451	1206	꽈리고추	7325.9256				
202412	202451	1006	열무	841.0035	2997.1614	2806.0	1.0	kg
202412	202451	0601	사과	487580.0836	219789.0748	22184.0	10.0	개
202412	202451	1009	미나리	23454.3305	136204.0099	1722.0	100.0	g
202412	202451	1306	브로콜리	70059.4240	308903.9859	2268.0	1.0	개
202412	202451	0613	파인애플	37629.6813	65137.0630	5777.0	1.0	개
202412	202451	1005	상추	66341.4014	635454.0364	1044.0	100.0	g
202412	202451	1601	참깨	11499.7476	10037.3113	11457.0	500.0	g
202412	202451	0636	망고	12586.0874	23355.1446	5389.0	1.0	개
202412	202451	1705	팽이버섯	41020.8024	758240.3401	541.0	150.0	g
202412	202451	1210	생강	16931.2850	15321.0433	11051.0	1.0	kg
202412	202451	0604	복숭아	387.5602				
202412	202451	1205	풋고추	9480.0502	87615.9908	1082.0	100.0	g
202412	202451	0501	감자	86134.2056	2725766.0000	316.0	100.0	g
202412	202451	0802	참외	619.4489				
202412	202451	0603	포도	179299.2872	118969.7347	15071.0	2.0	kg
202412	202451	1201	양파	152667.9224	718099.3528	2126.0	1.0	kg
202412	202451	0602	배	74260.3806	21192.4262	35041.0	10.0	개
202412	202451	0614	감귤	855694.3945	2260154.2380	3786.0	10.0	개
202412	202451	0502	고구마	118771.5128	251421.4920	4724.0	1.0	kg
202412	202451	0104	찹쌀	121963.3825	266295.5950	4580.0	1.0	kg
202412	202451	0617	레몬	18527.3348	19002.3947	9750.0	10.0	개
202412	202451	0804	딸기	1676930.8274	7031156.5090	2385.0	100.0	g
202412	202451	0301	콩	43494.3070	83675.0808	5198.0	500.0	g
202412	202451	0612	바나나	228741.5650	8900450.0000	257.0	100.0	g
202412	202451	1701	느타리버섯	34365.4547	458817.8198	749.0	100.0	g
202412	202451	1208	붉은고추	4344.6174	12961.2691	3352.0	100.0	g
202412	202451	0303	녹두	4362.2684	3657.4733	11927.0	500.0	g
202412	202451	1011	깻잎	37843.4045	141154.0638	2681.0	100.0	g
202412	202451	0806	방울토마토	133943.8610	112605.1795	11895.0	1.0	kg
202412	202451	0704	호두	27473.1235	158987.9832	1728.0	100.0	g
202412	202451	1101	무	82751.5958	290458.3917	2849.0	1.0	개
202412	202451	0302	팥	99499.8137	74795.0189	13303.0	500.0	g
202412	202451	0611	참다래	82600.0156	100572.2825	8213.0	10.0	개
202412	202451	1302	피망	9861.9919	67363.3327	1464.0	100.0	g
202412	202451	0631	아몬드	70838.1673	443292.6615	1598.0	100.0	g
202412	202451	1326	파프리카	86750.2588	517911.9928	1675.0	200.0	g
202412	202451	1203	쪽파	31907.7189	28823.5943	11070.0	1.0	kg
202412	202451	1207	건고추	3436.9956	1906.5821	18027.0	600.0	g
202412	202451	1004	양배추	68775.9055	149026.8808	4615.0	1.0	포기
202412	202451	0657	체리	50650.6980	153813.2341	3293.0	100.0	g
202412	202451	0803	토마토	138514.1585	172991.3307	8007.0	1.0	kg
202412	202451	1001	배추	107006.4736	254232.5341	4209.0	1.0	포기
202412	202451	0103	쌀	533371.9547	97538.8978	54683.0	20.0	kg
202412	202451	1013	갓	6656.2098	13570.2544	4905.0	1.0	kg
202412	202451	0634	아보카도	31418.1621	143200.3742	2194.0	1.0	개
202412	202451	1202	대파	115964.0452	352260.1616	3292.0	1.0	kg
202412	202451	1209	마늘	140364.5480	159704.7992	8789.0	1.0	kg
202412	202452	0634	아보카도	32828.6124	152195.6996	2157.0	1.0	개
202412	202452	0805	멜론	15201.6246	10534.0064	14431.0	1.0	개
202412	202452	1004	양배추	89023.3516	194077.5051	4587.0	1.0	포기
202412	202452	0901	오이	82993.1536	71527.3236	11603.0	10.0	개
202412	202452	0603	포도	294637.6846	184957.7430	15930.0	2.0	kg
202412	202452	1205	풋고추	11244.1491	101116.4487	1112.0	100.0	g
202412	202452	0613	파인애플	58015.0382	99665.0716	5821.0	1.0	개
202412	202452	1103	당근	79265.3721	129688.1088	6112.0	1.0	kg
202412	202452	0104	찹쌀	102279.4799	222153.5185	4604.0	1.0	kg
202412	202452	0601	사과	579179.0806	257917.2963	22456.0	10.0	개
202412	202452	1013	갓	2131.4260	4175.1734	5105.0	1.0	kg
202412	202452	1701	느타리버섯	42760.2077	564118.8351	758.0	100.0	g
202412	202452	0602	배	87913.6562	24319.1303	36150.0	10.0	개
202412	202452	0303	녹두	5410.7872	4535.4461	11930.0	500.0	g
202412	202452	1202	대파	142296.2469	439864.7509	3235.0	1.0	kg
202412	202452	1006	열무	905.6058	3176.4497	2851.0	1.0	kg
202412	202452	1209	마늘	157447.3897	181203.1185	8689.0	1.0	kg
202412	202452	0802	참외	641.5179				
202412	202452	1009	미나리	27210.5251	156023.6531	1744.0	100.0	g
202412	202452	0501	감자	96163.6340	2887796.8168	333.0	100.0	g
202412	202452	0614	감귤	1020779.8714	2661052.8452	3836.0	10.0	개
202412	202452	0502	고구마	145362.9741	309480.4643	4697.0	1.0	kg
202412	202452	1203	쪽파	31717.7079	27349.9249	11597.0	1.0	kg
202412	202452	0617	레몬	23300.9154	22730.3828	10251.0	10.0	개
202412	202452	0804	딸기	2275795.0112	9270040.7788	2455.0	100.0	g
202412	202452	0301	콩	42105.0793	78393.3705	5371.0	500.0	g
202412	202452	1208	붉은고추	5374.3012	14928.6144	3600.0	100.0	g
202412	202452	0604	복숭아	449.3769				
202412	202452	1011	깻잎	48492.5781	167562.4675	2894.0	100.0	g
202412	202452	0612	바나나	270127.3082	10551847.9766	256.0	100.0	g
202412	202452	0806	방울토마토	181844.2385	152119.9921	11954.0	1.0	kg
202412	202452	0704	호두	33348.3548	180749.8905	1845.0	100.0	g
202412	202452	0302	팥	20550.1764	14347.6760	14323.0	500.0	g
202412	202452	1101	무	86392.6959	295258.7010	2926.0	1.0	개
202412	202452	0611	참다래	107034.5479	129754.5738	8249.0	10.0	개
202412	202452	1210	생강	13288.0224	11405.0488	11651.0	1.0	kg
202412	202452	1005	상추	78511.8311	752029.0335	1044.0	100.0	g
202412	202452	1601	참깨	14408.8802	12557.8527	11474.0	500.0	g
202412	202452	1306	브로콜리	45029.7108	176587.1012	2550.0	1.0	개
202412	202452	1603	땅콩	31606.7011	127343.6789	2482.0	100.0	g
202412	202452	1206	꽈리고추	7949.5618				
202412	202452	0801	수박	3399.6490	1304.6970	26057.0	1.0	개
202412	202452	0636	망고	18548.9788	36745.2036	5048.0	1.0	개
202412	202452	1711	새송이버섯	65712.9960	1237532.8814	531.0	100.0	g
202412	202452	1705	팽이버섯	62983.1058	1078477.8390	584.0	150.0	g
202412	202452	0902	호박	91503.9175	512914.3358	1784.0	1.0	개
202412	202452	1008	시금치	101345.6645	1058993.3595	957.0	100.0	g
202412	202452	1002	얼갈이배추	6877.2024	23257.3635	2957.0	1.0	kg
202412	202452	0618	오렌지	25703.5811				
202412	202452	1201	양파	183453.7315	861285.1244	2130.0	1.0	kg
202412	202452	1326	파프리카	97836.3451	526001.8554	1860.0	200.0	g
202412	202452	1207	건고추	2229.5077	1231.0241	18111.0	600.0	g
202412	202452	0631	아몬드	84917.8660	530074.0699	1602.0	100.0	g
202412	202452	0657	체리	75947.1556	241408.6319	3146.0	100.0	g
202412	202452	1302	피망	10760.5382	74986.3289	1435.0	100.0	g
202412	202452	1001	배추	102031.2906	240186.6540	4248.0	1.0	포기
202412	202452	0803	토마토	172312.7861	232729.3167	7404.0	1.0	kg
202412	202452	0103	쌀	578772.5930	107257.5736	53961.0	20.0	kg
202501	202501	0618	오렌지	16922.0504				
202501	202501	0802	참외	27.9684				
202501	202501	0657	체리	70419.1364	265933.2946	2648.0	100.0	g
202501	202501	0612	바나나	322146.9012	12989794.4032	248.0	100.0	g
202501	202501	1101	무	65301.2072	225098.9562	2901.0	1.0	개
202501	202501	0806	방울토마토	222573.7365	218939.3434	10166.0	1.0	kg
202501	202501	0604	복숭아	13.1551				
202501	202501	0804	딸기	2437402.2775	11320958.0934	2153.0	100.0	g
202501	202501	0617	레몬	22570.6830	22404.8868	10074.0	10.0	개
202501	202501	1011	깻잎	49608.5414	167483.2593	2962.0	100.0	g
202501	202501	0803	토마토	152812.8579	260284.2069	5871.0	1.0	kg
202501	202501	1202	대파	144576.3857	473710.3070	3052.0	1.0	kg
202501	202501	1207	건고추	591.7047	334.5800	17685.0	600.0	g
202501	202501	0902	호박	124037.2884	648052.7085	1914.0	1.0	개
202501	202501	0636	망고	26444.9337	56051.1524	4718.0	1.0	개
202501	202501	0901	오이	77057.9708	65693.0697	11730.0	10.0	개
202501	202501	0634	아보카도	37146.9202	172215.6708	2157.0	1.0	개
202501	202501	0602	배	115526.9809	30305.3385	38121.0	10.0	개
202501	202501	1103	당근	97199.1431	166123.9841	5851.0	1.0	kg
202501	202501	1306	브로콜리	42898.8270	168893.0197	2540.0	1.0	개
202501	202501	1004	양배추	82861.1456	154131.5952	5376.0	1.0	포기
202501	202501	0301	콩	37897.5765	70454.6877	5379.0	500.0	g
202501	202501	0601	사과	539591.1323	234972.6234	22964.0	10.0	개
202501	202501	0805	멜론	19084.2816	12688.1734	15041.0	1.0	개
202501	202501	1205	풋고추	14405.4475	121976.6935	1181.0	100.0	g
202501	202501	0303	녹두	9091.7164	7643.9519	11894.0	500.0	g
202501	202501	1002	얼갈이배추	4218.8222	13118.2282	3216.0	1.0	kg
202501	202501	0501	감자	86687.4219	2860971.0198	303.0	100.0	g
202501	202501	1601	참깨	16994.0836	14569.6876	11664.0	500.0	g
202501	202501	0631	아몬드	98514.0712	601429.0061	1638.0	100.0	g
202501	202501	1005	상추	76293.0734	716366.8864	1065.0	100.0	g
202501	202501	1210	생강	8336.8042	6983.4178	11938.0	1.0	kg
202501	202501	1206	꽈리고추	11326.2976				
202501	202501	0502	고구마	118756.2360	253752.6410	4680.0	1.0	kg
202501	202501	1603	땅콩	34741.7159	139918.3081	2483.0	100.0	g
202501	202501	1711	새송이버섯	73673.3621	1379650.9757	534.0	100.0	g
202501	202501	1705	팽이버섯	64441.4784	1193360.7111	540.0	150.0	g
202501	202501	1326	파프리카	64860.3275	353077.4496	1837.0	200.0	g
202501	202501	1201	양파	166174.0174	816178.8674	2036.0	1.0	kg
202501	202501	0614	감귤	1167231.3281	2547427.6039	4582.0	10.0	개
202501	202501	1008	시금치	73798.9096	730682.2733	1010.0	100.0	g
202501	202501	1208	붉은고추	5508.8861	15821.0399	3482.0	100.0	g
202501	202501	0302	팥	8987.5550	6077.6001	14788.0	500.0	g
202501	202501	0801	수박	2417.9630	925.2882	26132.0	1.0	개
202501	202501	0611	참다래	131307.5243	150082.8944	8749.0	10.0	개
202501	202501	1001	배추	114127.9665	232961.7606	4899.0	1.0	포기
202501	202501	0603	포도	314626.5482	197109.7282	15962.0	2.0	kg
202501	202501	1006	열무	41.3271	129.7554	3185.0	1.0	kg
202501	202501	0704	호두	60615.2312	327827.1022	1849.0	100.0	g
202501	202501	0103	쌀	660543.2342	123959.5463	53287.0	20.0	kg
202501	202501	1701	느타리버섯	47703.1421	613150.9267	778.0	100.0	g
202501	202501	1302	피망	10367.1675	70717.3772	1466.0	100.0	g
202501	202501	1209	마늘	135947.8551	153008.2781	8885.0	1.0	kg
202501	202501	1203	쪽파	38100.3817	30434.0456	12519.0	1.0	kg
202501	202501	0104	찹쌀	108333.9653	233679.8216	4636.0	1.0	kg
202501	202501	1009	미나리	27386.1875	145284.8143	1885.0	100.0	g
202501	202501	0613	파인애플	61994.9965	103687.9018	5979.0	1.0	개
202501	202501	1013	갓	20.5482	43.7475	4697.0	1.0	kg
202501	202502	1006	열무	36.0577	110.4709	3264.0	1.0	kg
202501	202502	0501	감자	97356.3490	2959159.5441	329.0	100.0	g
202501	202502	1209	마늘	116014.0429	134384.3889	8633.0	1.0	kg
202501	202502	0614	감귤	1031309.4842	2075069.3847	4970.0	10.0	개
202501	202502	0301	콩	35869.5876	66883.4376	5363.0	500.0	g
202501	202502	1601	참깨	15445.0548	13376.9745	11546.0	500.0	g
202501	202502	1101	무	89253.0105	308620.3683	2892.0	1.0	개
202501	202502	0302	팥	7493.2317	5044.9281	14853.0	500.0	g
202501	202502	0611	참다래	86699.0355	99826.1779	8685.0	10.0	개
202501	202502	1208	붉은고추	4824.3358	14973.1092	3222.0	100.0	g
202501	202502	0704	호두	49560.7502	266598.9790	1859.0	100.0	g
202501	202502	0806	방울토마토	205714.5095	228876.8464	8988.0	1.0	kg
202501	202502	0604	복숭아	156.1314				
202501	202502	1011	깻잎	40860.0402	135657.5040	3012.0	100.0	g
202501	202502	0612	바나나	287890.6064	11334275.8425	254.0	100.0	g
202501	202502	0804	딸기	1846124.0804	8892697.8825	2076.0	100.0	g
202501	202502	0303	녹두	8451.3161	7268.6988	11627.0	500.0	g
202501	202502	1711	새송이버섯	61294.1760	1104399.5676	555.0	100.0	g
202501	202502	1603	땅콩	30898.3896	124690.8378	2478.0	100.0	g
202501	202502	1004	양배추	78714.3780	149533.3929	5264.0	1.0	포기
202501	202502	1705	팽이버섯	42218.9924	744603.0406	567.0	150.0	g
202501	202502	0617	레몬	18049.0341	18281.2054	9873.0	10.0	개
202501	202502	0502	고구마	97414.7108	208418.2944	4674.0	1.0	kg
202501	202502	1009	미나리	22758.6834	122490.2228	1858.0	100.0	g
202501	202502	1005	상추	63243.5682	579153.5549	1092.0	100.0	g
202501	202502	1302	피망	8825.3753	57344.8687	1539.0	100.0	g
202501	202502	1002	얼갈이배추	4632.1643	13442.1483	3446.0	1.0	kg
202501	202502	1205	풋고추	12871.2568	99854.5912	1289.0	100.0	g
202501	202502	0805	멜론	14580.7926	9645.2951	15117.0	1.0	개
202501	202502	0601	사과	1051685.0441	445969.4021	23582.0	10.0	개
202501	202502	0634	아보카도	43294.8354	199883.8199	2166.0	1.0	개
202501	202502	0602	배	165560.7862	42582.5067	38880.0	10.0	개
202501	202502	0613	파인애플	47197.6585	74047.1580	6374.0	1.0	개
202501	202502	0104	찹쌀	83263.1091	180223.1799	4620.0	1.0	kg
202501	202502	0901	오이	76501.1957	61694.5127	12400.0	10.0	개
202501	202502	1013	갓	5.2670				
202501	202502	1701	느타리버섯	34413.5249	444045.4826	775.0	100.0	g
202501	202502	1103	당근	91728.5033	154503.1216	5937.0	1.0	kg
202501	202502	0801	수박	2047.6560	779.3469	26274.0	1.0	개
202501	202502	0802	참외	2.4538				
202501	202502	1203	쪽파	34713.3768	29239.7042	11872.0	1.0	kg
202501	202502	0603	포도	280709.6336	188105.3633	14923.0	2.0	kg
202501	202502	0902	호박	125361.1716	610921.8889	2052.0	1.0	개
202501	202502	0618	오렌지	35587.7720	18800.6614	18929.0	10.0	개
202501	202502	0657	체리	67143.1084	301225.2508	2229.0	100.0	g
202501	202502	1202	대파	113985.6156	389827.6867	2924.0	1.0	kg
202501	202502	0103	쌀	569391.4679	106773.5796	53327.0	20.0	kg
202501	202502	1001	배추	87141.8399	180007.9320	4841.0	1.0	포기
202501	202502	0631	아몬드	82544.4025	491335.7292	1680.0	100.0	g
202501	202502	1207	건고추	1128.7678	641.3089	17601.0	600.0	g
202501	202502	1008	시금치	65429.9111	634010.7665	1032.0	100.0	g
202501	202502	1326	파프리카	57190.5040	307972.5579	1857.0	200.0	g
202501	202502	1201	양파	157549.3706	736900.7044	2138.0	1.0	kg
202501	202502	0636	망고	31385.6235	65715.2921	4776.0	1.0	개
202501	202502	0803	토마토	133951.0926	255144.9383	5250.0	1.0	kg
202501	202502	1210	생강	7365.1634	5956.9423	12364.0	1.0	kg
202501	202502	1206	꽈리고추	10389.5299				
202501	202502	1306	브로콜리	76389.6911	290455.0992	2630.0	1.0	개
202501	202503	0618	오렌지	68819.1244	38254.0992	17990.0	10.0	개
202501	202503	1103	당근	102754.2587	179766.0229	5716.0	1.0	kg
202501	202503	1006	열무	34.0993	111.5450	3057.0	1.0	kg
202501	202503	0103	쌀	701341.1759	131865.7496	53186.0	20.0	kg
202501	202503	1201	양파	186442.8701	846313.5275	2203.0	1.0	kg
202501	202503	0604	복숭아	213.7309				
202501	202503	0611	참다래	70323.6616	79659.7889	8828.0	10.0	개
202501	202503	0612	바나나	358536.1708	13737018.0383	261.0	100.0	g
202501	202503	0613	파인애플	39036.5545	59643.3224	6545.0	1.0	개
202501	202503	1705	팽이버섯	43294.2314	720369.9068	601.0	150.0	g
202501	202503	1601	참깨	18822.0707	16310.2866	11540.0	500.0	g
202501	202503	1326	파프리카	71123.9426	381566.2157	1864.0	200.0	g
202501	202503	1302	피망	9300.7704	55961.3141	1662.0	100.0	g
202501	202503	1001	배추	82167.7420	170154.7774	4829.0	1.0	포기
202501	202503	1004	양배추	92094.9229	187260.9250	4918.0	1.0	포기
202501	202503	1008	시금치	90011.9932	852386.2992	1056.0	100.0	g
202501	202503	0631	아몬드	82056.4410	486693.0071	1686.0	100.0	g
202501	202503	1210	생강	8779.2694	7012.1960	12520.0	1.0	kg
202501	202503	1306	브로콜리	58124.2452	219171.3620	2652.0	1.0	개
202501	202503	1206	꽈리고추	13107.6742				
202501	202503	1005	상추	72616.9160	688312.0000	1055.0	100.0	g
202501	202503	1205	풋고추	14202.8227	98221.4571	1446.0	100.0	g
202501	202503	0301	콩	46012.8610	85700.9890	5369.0	500.0	g
202501	202503	1711	새송이버섯	62389.9669	1061053.8588	588.0	100.0	g
202501	202503	1009	미나리	25159.8854	131727.1487	1910.0	100.0	g
202501	202503	0302	팥	8161.9824	5487.0470	14875.0	500.0	g
202501	202503	1208	붉은고추	6240.4996	22976.8027	2716.0	100.0	g
202501	202503	1603	땅콩	33432.1777	134752.8323	2481.0	100.0	g
202501	202503	0704	호두	53137.7710	280855.0264	1892.0	100.0	g
202501	202503	0806	방울토마토	239345.5685	247079.1458	9687.0	1.0	kg
202501	202503	0303	녹두	14319.1109	12786.0621	11199.0	500.0	g
202501	202503	0502	고구마	93518.9446	196923.4462	4749.0	1.0	kg
202501	202503	1209	마늘	151218.4683	182190.9257	8300.0	1.0	kg
202501	202503	0501	감자	107455.3287	2960201.8926	363.0	100.0	g
202501	202503	0614	감귤	1108092.1441	2032078.0196	5453.0	10.0	개
202501	202503	1202	대파	133535.4016	479308.6920	2786.0	1.0	kg
202501	202503	0802	참외	1.4123				
202501	202503	0634	아보카도	42915.4565	195514.6082	2195.0	1.0	개
202501	202503	0901	오이	85080.5497	62134.3385	13693.0	10.0	개
202501	202503	0602	배	335487.9316	82052.4694	40887.0	10.0	개
202501	202503	0603	포도	304978.6933	202845.8219	15035.0	2.0	kg
202501	202503	0636	망고	23397.6538	46701.9038	5010.0	1.0	개
202501	202503	0902	호박	121234.1169	552319.4392	2195.0	1.0	개
202501	202503	1207	건고추	1094.5883	620.5501	17639.0	600.0	g
202501	202503	0805	멜론	15599.4010	10117.6553	15418.0	1.0	개
202501	202503	0657	체리	242167.4928	1174999.9651	2061.0	100.0	g
202501	202503	0803	토마토	134792.2051	248877.7790	5416.0	1.0	kg
202501	202503	1011	깻잎	45524.7154	147759.5437	3081.0	100.0	g
202501	202503	0617	레몬	19039.7780	18823.3099	10115.0	10.0	개
202501	202503	0804	딸기	1783444.6648	8644908.7000	2063.0	100.0	g
202501	202503	1101	무	103668.2146	366448.2665	2829.0	1.0	개
202501	202503	1203	쪽파	40854.0791	33713.5493	12118.0	1.0	kg
202501	202503	0601	사과	1441691.5636	632598.3166	22790.0	10.0	개
202501	202503	0104	찹쌀	96863.7220	209843.4185	4616.0	1.0	kg
202501	202503	1013	갓	0.0000				
202501	202503	0801	수박	2689.7737	1009.0309	26657.0	1.0	개
202501	202503	1701	느타리버섯	40854.7947	480644.6435	850.0	100.0	g
202501	202503	1002	얼갈이배추	5498.9908	17490.4288	3144.0	1.0	kg
202501	202504	1326	파프리카	101279.5601	504380.2794	2008.0	200.0	g
202501	202504	1208	붉은고추	10489.1526	49244.8479	2130.0	100.0	g
202501	202504	1205	풋고추	20399.0394	131861.9224	1547.0	100.0	g
202501	202504	1009	미나리	33043.1118	165546.6523	1996.0	100.0	g
202501	202504	0801	수박	5485.4747	2044.4541	26831.0	1.0	개
202501	202504	1206	꽈리고추	14393.4353				
202501	202504	0612	바나나	286198.3992	10759338.3158	266.0	100.0	g
202501	202504	1207	건고추	828.5287	466.8293	17748.0	600.0	g
202501	202504	1705	팽이버섯	52549.7312	886167.4739	593.0	150.0	g
202501	202504	0614	감귤	941477.7668	1714271.2433	5492.0	10.0	개
202501	202504	0603	포도	388360.3385	225685.9243	17208.0	2.0	kg
202501	202504	1306	브로콜리	30130.1735	111758.8038	2696.0	1.0	개
202501	202504	1004	양배추	77173.6767	159383.8841	4842.0	1.0	포기
202501	202504	1008	시금치	158837.1627	1346077.6500	1180.0	100.0	g
202501	202504	0631	아몬드	74788.4172	429818.4897	1740.0	100.0	g
202501	202504	1210	생강	11127.2742	8802.5269	12641.0	1.0	kg
202501	202504	1001	배추	99522.3588	205837.3502	4835.0	1.0	포기
202501	202504	1005	상추	71747.5091	697932.9679	1028.0	100.0	g
202501	202504	1002	얼갈이배추	5769.5293	16335.0207	3532.0	1.0	kg
202501	202504	0805	멜론	18653.5465	11845.7779	15747.0	1.0	개
202501	202504	1601	참깨	21825.8308	18916.4767	11538.0	500.0	g
202501	202504	0601	사과	1583872.7228	649873.9220	24372.0	10.0	개
202501	202504	0104	찹쌀	102434.6534	221145.6248	4632.0	1.0	kg
202501	202504	1711	새송이버섯	92390.3036	1482990.4270	623.0	100.0	g
202501	202504	0302	팥	6571.0482	4567.6687	14386.0	500.0	g
202501	202504	1603	땅콩	30327.7693	125684.9121	2413.0	100.0	g
202501	202504	0704	호두	49289.9357	268025.7515	1839.0	100.0	g
202501	202504	0301	콩	39236.0711	76812.9818	5108.0	500.0	g
202501	202504	0303	녹두	29147.2665	25855.8205	11273.0	500.0	g
202501	202504	0502	고구마	88746.5140	188022.2754	4720.0	1.0	kg
202501	202504	1209	마늘	140043.0328	158869.0106	8815.0	1.0	kg
202501	202504	0501	감자	79024.0479	2021075.3939	391.0	100.0	g
202501	202504	1302	피망	18979.5834	110218.2544	1722.0	100.0	g
202501	202504	1101	무	93804.8703	325824.4887	2879.0	1.0	개
202501	202504	1202	대파	133107.6766	458675.6602	2902.0	1.0	kg
202501	202504	1013	갓	0.0000				
202501	202504	0657	체리	168489.9945	820701.3858	2053.0	100.0	g
202501	202504	0803	토마토	119274.1019	208667.0782	5716.0	1.0	kg
