"item","item2","date","quant","quant_sa_add","quant_sa_mul","price","price_sa_add","price_sa_mul"
"È£µÎ","È£µÎ",2021-10-29,363229.25,443983.442076924,432803.452182312,1550,1543.16891025641,1540.42945483896
"È£µÎ","È£µÎ",2021-11-05,294020.97,375607.717076923,351549.705237155,1593,1564.41891025641,1561.02554607432
"È£µÎ","È£µÎ",2021-11-12,336216.84,343234.104576923,334595.185930375,1603,1581.91891025641,1580.32527642037
"È£µÎ","È£µÎ",2021-11-19,305497.5,404124.162076923,392519.522802665,1593,1582.91891025641,1580.85897536456
"È£µÎ","È£µÎ",2021-11-26,402327.06,434140.167076923,462575.489088542,1544,1555.16891025641,1552.89324552021
"È£µÎ","È£µÎ",2021-12-03,373900.06,432007.929576923,449464.056297057,1419,1448.41891025641,1447.22255625306
"È£µÎ","È£µÎ",2021-12-10,425636.31,449509.427076923,477468.508949597,1481,1488.41891025641,1487.99646866958
"È£µÎ","È£µÎ",2021-12-17,367380.09,432315.269576923,445246.011990591,1569,1560.16891025641,1560.68678343846
"È£µÎ","È£µÎ",2021-12-24,426856.88,443457.647076923,467941.465701905,1609,1588.91891025641,1588.25503904821
"È£µÎ","È£µÎ",2022-01-01,369532.56,475516.254576924,500096.901798305,1606,1517.83557692308,1521.43213041933
"È£µÎ","È£µÎ",2022-01-08,405205.63,371228.394576924,366810.297749162,1595,1516.36891025641,1517.97087211619
"È£µÎ","È£µÎ",2022-01-15,370960.25,396246.614576923,385377.748597687,1590,1506.16891025641,1508.58760041048
"È£µÎ","È£µÎ",2022-01-22,434104.16,417916.300576923,409812.625137876,1583,1494.76891025641,1498.73414329165
"È£µÎ","È£µÎ",2022-01-29,312785.34,304398.724576923,309002.210085165,1662,1571.36891025641,1569.85789489067
"È£µÎ","È£µÎ",2022-02-05,427140.44,447953.504576923,441442.467423683,1678,1623.96891025641,1626.33994492892
"È£µÎ","È£µÎ",2022-02-12,499927.31,485616.336576923,481059.751846023,1694,1619.56891025641,1623.83638231331
"È£µÎ","È£µÎ",2022-02-19,359714.88,358249.744576922,352902.406833304,1693,1607.76891025641,1615.83727583011
"È£µÎ","È£µÎ",2022-02-26,772699.44,565223.256576923,542484.583532677,1678,1622.16891025641,1631.62048149293
"È£µÎ","È£µÎ",2022-03-05,553095.06,449126.474576922,437194.517733701,1657,1640.96891025641,1651.19465043929
"È£µÎ","È£µÎ",2022-03-12,566622.13,369297.296576923,396283.050730153,1634,1644.36891025641,1656.78293922946
"È£µÎ","È£µÎ",2022-03-19,471550.03,243123.162076924,310947.310193301,1638,1697.16891025641,1699.09497333361
"È£µÎ","È£µÎ",2022-03-26,558113,458186.724576923,442576.66869281,1571,1633.66891025641,1632.04389348416
"È£µÎ","È£µÎ",2022-04-02,442434.53,389309.397076924,379545.067787297,1431,1518.41891025641,1511.42209894318
"È£µÎ","È£µÎ",2022-04-09,497304.34,283429.439576923,328880.924230254,1505,1574.91891025641,1570.69377954456
"È£µÎ","È£µÎ",2022-04-16,359325.22,353841.359576923,341853.469613891,1648,1684.16891025641,1683.64783734188
"È£µÎ","È£µÎ",2022-04-23,413932.75,385344.997076923,373619.713470653,1671,1693.66891025641,1692.45959352355
"È£µÎ","È£µÎ",2022-04-30,421018.91,405013.454576923,387916.239754458,1595,1627.16891025641,1624.61223719929
"È£µÎ","È£µÎ",2022-05-07,496047.59,449706.282076922,430192.734486796,1404,1482.91891025641,1475.8580979607
"È£µÎ","È£µÎ",2022-05-14,400218.84,293107.152076923,321648.677672166,1484,1561.41891025641,1558.62759472242
"È£µÎ","È£µÎ",2022-05-21,398757.94,313617.477076923,320086.721900049,1635,1661.16891025641,1660.44896691303
"È£µÎ","È£µÎ",2022-05-28,396565.5,335731.919576923,335971.455500204,1636,1640.91891025641,1639.62442035167
"È£µÎ","È£µÎ",2022-06-04,362223.81,377574.862076923,361312.277532818,1634,1642.91891025641,1642.66534126707
"È£µÎ","È£µÎ",2022-06-11,419787.13,410681.174576923,393338.709918051,1628,1648.41891025641,1647.8377599865
"È£µÎ","È£µÎ",2022-06-18,335720.38,375169.657076923,356262.578508366,1644,1700.91891025641,1703.68901867802
"È£µÎ","È£µÎ",2022-06-25,402030.22,405243.147076923,393319.460149447,1643,1704.41891025641,1706.89266435319
"È£µÎ","È£µÎ",2022-07-02,338031.19,376790.462076923,361912.354109233,1639,1663.41891025641,1662.44371433332
"È£µÎ","È£µÎ",2022-07-09,391189.5,401508.004576923,386439.593578564,1612,1624.66891025641,1621.64004676804
"È£µÎ","È£µÎ",2022-07-16,337048.19,411192.382076923,393060.99950302,1607,1621.16891025641,1618.23402961231
"È£µÎ","È£µÎ",2022-07-23,359644.34,414075.692076923,397769.76440125,1649,1649.41891025641,1646.10062011405
"È£µÎ","È£µÎ",2022-07-30,376395.16,456867.487076923,454517.230526952,1673,1662.16891025641,1658.04690266119
"È£µÎ","È£µÎ",2022-08-06,331826.13,380637.932076923,363852.206628196,1668,1648.66891025641,1645.48160523296
"È£µÎ","È£µÎ",2022-08-13,414326.88,432289.792076923,420526.931816667,1645,1673.16891025641,1677.03045525647
"È£µÎ","È£µÎ",2022-08-20,331632.38,378718.369576923,367799.023676958,1643,1646.66891025641,1646.83276350624
"È£µÎ","È£µÎ",2022-08-27,380255.09,409262.112076923,397347.885008068,1641,1616.91891025641,1612.88103137993
"È£µÎ","È£µÎ",2022-09-03,298778.22,378956.882076923,355027.792360729,1630,1629.16891025641,1625.7529954725
"È£µÎ","È£µÎ",2022-09-10,373713.22,425258.562076923,413057.79558513,1629,1613.66891025641,1609.601315899
"È£µÎ","È£µÎ",2022-09-17,358645.59,461333.252076923,457339.304550774,1652,1585.16891025641,1581.43509923831
"È£µÎ","È£µÎ",2022-09-24,417540.13,482134.064576923,483073.078873755,1656,1642.66891025641,1639.47655548837
"È£µÎ","È£µÎ",2022-10-01,377479.34,435861.402076923,421733.306449286,1648,1677.91891025641,1676.61470510691
"È£µÎ","È£µÎ",2022-10-08,431094.56,415046.527076923,399090.494208078,1632,1678.16891025641,1678.79454057998
"È£µÎ","È£µÎ",2022-10-15,356723.84,425514.197076923,413946.979152619,1638,1664.66891025641,1669.01679941934
"È£µÎ","È£µÎ",2022-10-22,373456.25,425982.264576923,415127.038117984,1662,1673.16891025641,1673.09737864291
"È£µÎ","È£µÎ",2022-10-29,355227.88,435982.072076924,423269.471760339,1674,1667.16891025641,1663.66381122607
"È£µÎ","È£µÎ",2022-11-05,339285.38,420872.127076923,405670.640873935,1653,1624.41891025641,1619.821235192
"È£µÎ","È£µÎ",2022-11-12,463227.41,470244.674576923,460993.1536356,1638,1616.91891025641,1614.83019511951
"È£µÎ","È£µÎ",2022-11-19,359706.88,458333.542076923,462170.632775834,1626,1615.91891025641,1613.60746637964
"È£µÎ","È£µÎ",2022-11-26,495562.72,527375.827076923,569773.178016035,1578,1589.16891025641,1587.08908123762
"È£µÎ","È£µÎ",2022-12-03,490322.22,548430.089576923,589414.759371203,1433,1462.41891025641,1461.50100289685
"È£µÎ","È£µÎ",2022-12-10,510268.75,534141.867076923,572407.13139834,1464,1471.41891025641,1470.91615809066
"È£µÎ","È£µÎ",2022-12-17,447197.81,512132.989576923,541981.035154698,1416,1407.16891025641,1408.4974412676
"È£µÎ","È£µÎ",2022-12-24,531253.75,547854.517076923,582386.439301701,1438,1417.91891025641,1419.45975522146
"È£µÎ","È£µÎ",2023-01-01,380836.97,486820.664576924,515395.419519336,1563,1474.83557692308,1480.69640090001
"È£µÎ","È£µÎ",2023-01-08,419529.56,385552.324576924,379776.961189249,1630,1551.36891025641,1551.28057777392
"È£µÎ","È£µÎ",2023-01-15,396704.31,421990.674576923,412122.360405997,1626,1542.16891025641,1542.74430079713
"È£µÎ","È£µÎ",2023-01-22,404412.59,388224.730576923,381782.531516647,1628,1539.76891025641,1541.33871464233
"È£µÎ","È£µÎ",2023-01-29,641404.94,633018.324576923,633647.165239723,1615,1524.36891025641,1525.46359822408
"È£µÎ","È£µÎ",2023-02-05,449244.22,470057.284576923,464286.35263996,1369,1314.96891025641,1326.85303015953
"È£µÎ","È£µÎ",2023-02-12,545027.88,530716.906576923,524458.199136918,1364,1289.56891025641,1307.504619525
"È£µÎ","È£µÎ",2023-02-19,472291.31,470826.174576922,463346.804072866,1347,1261.76891025641,1285.60709423695
"È£µÎ","È£µÎ",2023-02-26,891373.38,683897.196576923,625801.303572078,1354,1298.16891025641,1316.57576396986
"È£µÎ","È£µÎ",2023-03-05,636654.88,532686.294576922,503244.457154268,1281,1264.96891025641,1276.51197779887
"È£µÎ","È£µÎ",2023-03-12,683295.63,485970.796576923,477881.929544443,1309,1319.36891025641,1327.25144886864
"È£µÎ","È£µÎ",2023-03-19,432215.75,203788.882076924,285009.6836717,1530,1589.16891025641,1587.06673333359
"È£µÎ","È£µÎ",2023-03-26,436878.63,336952.354576923,346439.320869571,1543,1605.66891025641,1602.95590556719
"È£µÎ","È£µÎ",2023-04-02,370663.19,317538.057076924,317975.60098848,1543,1630.41891025641,1629.71649103377
"È£µÎ","È£µÎ",2023-04-09,455147.28,241272.379576923,301001.310600439,1525,1594.91891025641,1591.5667865817
"È£µÎ","È£µÎ",2023-04-16,377360.78,371876.919576923,359012.072515267,1499,1535.16891025641,1531.42482292201
"È£µÎ","È£µÎ",2023-04-23,465245.5,436657.747076923,419935.099127843,1490,1512.66891025641,1509.13512528432
"È£µÎ","È£µÎ",2023-04-30,456926,440920.544576923,421000.129818505,1474,1506.16891025641,1501.36579161865
"È£µÎ","È£µÎ",2023-05-07,368861.66,322520.352076922,319891.900216144,1474,1552.91891025641,1549.44076666244
"È£µÎ","È£µÎ",2023-05-14,398362.78,291251.092076923,320156.995659694,1469,1546.41891025641,1542.87327267334
"È£µÎ","È£µÎ",2023-05-21,527399.19,442258.727076923,423348.254482007,1478,1504.16891025641,1501.00524348469
"È£µÎ","È£µÎ",2023-05-28,626932.63,566099.049576923,531139.164152379,1427,1431.91891025641,1430.16139843633
"È£µÎ","È£µÎ",2023-06-04,388459.72,403810.772076923,387482.165136965,1401,1409.91891025641,1408.42970814881
"È£µÎ","È£µÎ",2023-06-11,419447.34,410341.384576924,393020.328170037,1410,1430.41891025641,1427.18135232246
"È£µÎ","È£µÎ",2023-06-18,343823.91,383273.187076923,364861.950678802,1401,1457.91891025641,1451.86637175663
"È£µÎ","È£µÎ",2023-06-25,356701.94,359914.867076923,348973.304730825,1494,1555.41891025641,1552.09838134124
"È£µÎ","È£µÎ",2023-07-02,290807.97,329567.242076923,311352.916919966,1628,1652.41891025641,1651.28637396866
"È£µÎ","È£µÎ",2023-07-09,334751.22,345069.724576923,330686.599222956,1621,1633.66891025641,1630.6938683691
"È£µÎ","È£µÎ",2023-07-16,303919.22,378063.412076923,354426.446797944,1618,1632.16891025641,1629.31092713922
"È£µÎ","È£µÎ",2023-07-23,380863.06,435294.412076923,421237.853055992,1611,1611.41891025641,1608.16743420482
"È£µÎ","È£µÎ",2023-07-30,367498.06,447970.387076923,443773.507755061,1583,1572.16891025641,1568.8513131576
"È£µÎ","È£µÎ",2023-08-06,346020.25,394832.052076923,379416.266888144,1597,1577.66891025641,1575.4401220366
"È£µÎ","È£µÎ",2023-08-13,399799.06,417761.972076923,405781.715260635,1602,1630.16891025641,1633.19318499748
"È£µÎ","È£µÎ",2023-08-20,305295.06,352381.049576923,338589.449562791,1620,1623.66891025641,1623.77910948272
"È£µÎ","È£µÎ",2023-08-27,439540.66,468547.682076923,459298.392629144,1623,1598.91891025641,1595.18946613628
"È£µÎ","È£µÎ",2023-09-03,366979.22,447157.882076923,436068.674346016,1631,1630.16891025641,1626.75038994824
"È£µÎ","È£µÎ",2023-09-10,350172.03,401717.372076923,387038.186091917,1637,1621.66891025641,1617.50604918764
"È£µÎ","È£µÎ",2023-09-17,302160.34,404848.002076923,385310.188139844,1590,1523.16891025641,1522.08341875842
"È£µÎ","È£µÎ",2023-09-24,347570.84,412164.774576923,402122.104540077,1481,1467.66891025641,1466.22269243858
"È£µÎ","È£µÎ",2023-10-01,347326.69,405708.752076923,388045.696465894,1485,1514.91891025641,1510.7844885217
"È£µÎ","È£µÎ",2023-10-08,427077.81,411029.777076923,395371.944053768,1535,1581.16891025641,1579.01324742051
"È£µÎ","È£µÎ",2023-10-15,328908.88,397699.237076923,381670.138145157,1623,1649.66891025641,1653.73276279462
"È£µÎ","È£µÎ",2023-10-22,360696.13,413222.144576923,400943.125486638,1613,1624.16891025641,1623.77019960951
"È£µÎ","È£µÎ",2023-10-29,341119.19,421873.382076924,406458.353884314,1615,1608.16891025641,1605.02810939672
"È£µÎ","È£µÎ",2023-11-05,314821.72,396408.467076923,376420.371881141,1571,1542.41891025641,1539.46712673117
"È£µÎ","È£µÎ",2023-11-12,525059.44,532076.704576923,522526.95299646,1466,1444.91891025641,1445.26316608376
"È£µÎ","È£µÎ",2023-11-19,391923.06,490549.722076923,503563.703423302,1468,1457.91891025641,1456.81166091348
"È£µÎ","È£µÎ",2023-11-26,494692.72,526505.827076923,568772.895620148,1474,1485.16891025641,1482.49005433729
"È£µÎ","È£µÎ",2023-12-03,408185.56,466293.429576923,490678.545276205,1645,1674.41891025641,1677.71748064572
"È£µÎ","È£µÎ",2023-12-10,482952.47,506825.587076923,541764.389754306,1609,1616.41891025641,1616.60116008734
"È£µÎ","È£µÎ",2023-12-17,424223.47,489158.649576923,514137.301807265,1642,1633.16891025641,1633.29999898404
"È£µÎ","È£µÎ",2023-12-24,481925.66,498526.427076923,528310.565592285,1638,1617.91891025641,1616.88113981415
"È£µÎ","È£µÎ",2024-01-01,464710.13,430732.894576924,420676.438163882,1635,1556.36891025641,1556.03910715359
"È£µÎ","È£µÎ",2024-01-08,419078.13,444364.494576923,435365.74666943,1634,1550.16891025641,1550.33467866083
"È£µÎ","È£µÎ",2024-01-15,476963.06,460775.200576923,450273.233300492,1636,1547.76891025641,1548.91286066023
"È£µÎ","È£µÎ",2024-01-22,374686.16,366299.544576923,370154.341403353,1631,1540.36891025641,1540.57655028079
"È£µÎ","È£µÎ",2024-01-29,437098.44,457911.504576923,451733.893097648,1651,1596.96891025641,1600.17118538596
"È£µÎ","È£µÎ",2024-02-05,311075.09,296764.116576923,299334.928513666,1670,1595.56891025641,1600.83043592871
"È£µÎ","È£µÎ",2024-02-12,372784.72,371319.584576922,365724.723199328,1646,1560.76891025641,1570.97941879288
"È£µÎ","È£µÎ",2024-02-19,481703.72,274227.536576923,338186.917710644,1484,1428.16891025641,1442.9825950748
"È£µÎ","È£µÎ",2024-02-26,539965.5,435996.914576921,426816.244508379,1489,1472.96891025641,1483.78324351485
"È£µÎ","È£µÎ",2024-03-04,823128.75,625803.916576923,575678.137021753,1487,1497.36891025641,1507.73331128165
"È£µÎ","È£µÎ",2024-03-11,1062484.9,834058.032076924,700618.811912701,1483,1542.16891025641,1538.31370296322
"È£µÎ","È£µÎ",2024-03-18,373718.31,273792.034576923,296353.972527619,1480,1542.66891025641,1537.50793275402
"È£µÎ","È£µÎ",2024-03-25,562843.81,509718.677076924,482838.877924177,1477,1564.41891025641,1560.00729569467
"È£µÎ","È£µÎ",2024-04-01,972472.38,758597.479576923,643122.509493473,1478,1547.91891025641,1542.51522004443
"È£µÎ","È£µÎ",2024-04-08,468353.31,462869.449576923,445580.201770002,1482,1518.16891025641,1514.05709644457
"È£µÎ","È£µÎ",2024-04-15,369956.72,341368.967076923,333926.522419264,1529,1551.66891025641,1548.63597755686
"È£µÎ","È£µÎ",2024-04-22,442101.94,426096.484576923,407341.613593915,1568,1600.16891025641,1597.11096421848
"È£µÎ","È£µÎ",2024-04-29,516239.44,469898.132076922,447703.93168029,1621,1699.91891025641,1703.96437093611
"È£µÎ","È£µÎ",2024-05-06,853013.13,745901.442076923,685551.298138527,1646,1723.41891025641,1728.7742728525
"È£µÎ","È£µÎ",2024-05-13,604036.56,518896.097076923,484865.786993939,1641,1667.16891025641,1666.5423576173
"È£µÎ","È£µÎ",2024-05-20,441108.03,380274.449576923,373708.017646334,1653,1657.91891025641,1656.66208242134
"È£µÎ","È£µÎ",2024-05-27,470294.88,485645.932076923,469111.387804196,1662,1670.91891025641,1670.81382936711
"È£µÎ","È£µÎ",2024-06-03,397561.25,388455.294576923,372513.157295717,1623,1643.41891025641,1642.77683320522
"È£µÎ","È£µÎ",2024-06-10,412158.5,451607.777076923,437377.826047202,1514,1570.91891025641,1568.96908411102
"È£µÎ","È£µÎ",2024-06-17,353488.66,356701.587076923,345829.646637388,1508,1569.41891025641,1566.64281061753
"È£µÎ","È£µÎ",2024-06-24,437861.75,476621.022076923,468795.724787669,1511,1535.41891025641,1532.61284463553
"È£µÎ","È£µÎ",2024-07-01,470855.72,481174.224576923,465138.489327914,1498,1510.66891025641,1506.95830648792
"È£µÎ","È£µÎ",2024-07-08,366393.91,440538.102076923,427283.577687866,1486,1500.16891025641,1496.38815681636
"È£µÎ","È£µÎ",2024-07-15,302601.25,357032.602076923,334679.61130717,1509,1509.41891025641,1506.34677729055
"È£µÎ","È£µÎ",2024-07-22,232181,312653.327076923,280370.94074477,1561,1550.16891025641,1547.0479468345
"È£µÎ","È£µÎ",2024-07-29,320221.59,369033.392076923,351127.658727447,1663,1643.66891025641,1640.54910641632
"È£µÎ","È£µÎ",2024-08-05,294148.28,312111.192076923,298549.960571107,1646,1674.16891025641,1678.04992665784
"È£µÎ","È£µÎ",2024-08-12,307638.19,354724.179576923,341188.112957325,1665,1668.66891025641,1668.88408474613
"È£µÎ","È£µÎ",2024-08-19,280205.94,309212.962076923,292801.439227803,1634,1609.91891025641,1606.00097822962
"È£µÎ","È£µÎ",2024-08-26,318254.16,398432.822076923,378170.376121854,1513,1512.16891025641,1509.05784180975
"È£µÎ","È£µÎ",2024-09-02,285810.25,337355.592076923,315900.389664125,1568,1552.66891025641,1549.32772457313
"È£µÎ","È£µÎ",2024-09-09,321380.38,424068.042076923,409819.28562251,1696,1629.16891025641,1623.55564667565
"È£µÎ","È£µÎ",2024-09-16,240264.47,304858.404576923,277973.99322281,1619,1605.66891025641,1602.84573872927
"È£µÎ","È£µÎ",2024-09-23,307170.53,365552.592076923,343181.810322863,1540,1569.91891025641,1566.73946957806
"È£µÎ","È£µÎ",2024-09-30,370207.88,354159.847076923,342723.985635367,1561,1607.16891025641,1605.75874867975
"È£µÎ","È£µÎ",2024-10-07,273739.41,342529.767076923,317650.768293255,1650,1676.66891025641,1681.24402871911
"È£µÎ","È£µÎ",2024-10-14,271113.81,323639.824576923,301365.080750909,1612,1623.16891025641,1622.76352248638
"È£µÎ","È£µÎ",2024-10-21,282834.25,363588.442076924,337009.312425679,1521,1514.16891025641,1511.60851665165
"È£µÎ","È£µÎ",2024-10-28,390952.28,472539.027076923,467446.790600662,1630,1601.41891025641,1597.28288769689
"È£µÎ","È£µÎ",2024-11-04,312854.59,319871.854576923,311345.61763837,1710,1688.91891025641,1685.81174215773
"È£µÎ","È£µÎ",2024-11-11,213793.25,312419.912076923,274692.999021042,1686,1675.91891025641,1673.15017731616
"È£µÎ","È£µÎ",2024-11-18,145592.41,177405.517076923,167394.855974464,1692,1703.16891025641,1701.74570687836
"È£µÎ","È£µÎ",2024-11-25,160588.02,218695.889576923,193042.340945099,1718,1747.41891025641,1752.16938100264
"È£µÎ","È£µÎ",2024-12-02,151077.34,174950.457076923,169474.902801106,1749,1756.41891025641,1757.26254132552
"È£µÎ","È£µÎ",2024-12-09,166885.25,231820.429576923,202256.4478727,1741,1732.16891025641,1731.77545568283
"È£µÎ","È£µÎ",2024-12-16,158987.98,175588.747076923,174290.42818798,1728,1707.91891025641,1705.72076288086
"È£µÎ","È£µÎ",2024-12-23,180749.89,286733.584576924,244612.978053637,1845,1756.83557692308,1747.846999143
"È£µÎ","È£µÎ",2025-01-01,327827.09,293849.854576924,296763.775205052,1849,1770.36891025641,1759.70416460366
"È£µÎ","È£µÎ",2025-01-08,266598.97,291885.334576923,276960.431305139,1859,1775.16891025641,1763.8140560774
"È£µÎ","È£µÎ",2025-01-15,280855.03,264667.170576923,265138.986752573,1892,1803.76891025641,1791.28553323298
"È£µÎ","È£µÎ",2025-01-22,268025.75,259639.134576923,264783.986070876,1839,1748.36891025641,1737.04492701801
"È£µÎ","È£µÎ",2025-01-29,235652.78,256465.844576923,243543.188414682,1865,1810.96891025641,1807.5828350968
"È£µÎ","È£µÎ",2025-02-05,271768.88,257457.906576923,261512.158582158,1937,1862.56891025641,1856.77158945743
"È£µÎ","È£µÎ",2025-02-12,293886,292420.864576922,288320.229440084,2025,1939.76891025641,1932.70554256111
"È£µÎ","È£µÎ",2025-02-19,240970.36,33494.1765769229,169176.653458322,2023,1967.16891025641,1967.08476404064
"È£µÎ","È£µÎ",2025-02-26,295112.91,191144.324576921,233272.281196001,1936,1919.96891025641,1929.21716551024
"È£µÎ","È£µÎ",2025-03-05,251935.45,54610.6165769235,176198.110569868,1977,1987.36891025641,2004.56540444103
"È£¹Ú","È£¹Ú",2021-01-08,769533.06,905957.44623718,900318.625072201,1726,1460.01602564103,1431.85112436766
"È£¹Ú","È£¹Ú",2021-01-15,580923.31,735870.154237182,704299.412097418,1961,1566.41602564102,1521.39830905629
"È£¹Ú","È£¹Ú",2021-01-22,705981.88,845186.992237178,833379.909833188,2142,1652.41602564103,1586.53819358708
"È£¹Ú","È£¹Ú",2021-01-29,646562.75,859161.11023718,862346.603160025,2273,1680.01602564102,1604.77938254076
"È£¹Ú","È£¹Ú",2021-02-05,644540.94,822510.83223718,811519.06411421,2492,1856.01602564103,1734.3614675553
"È£¹Ú","È£¹Ú",2021-02-12,638980.69,802546.582237179,780574.050492281,2153,1599.21602564103,1562.77413378523
"È£¹Ú","È£¹Ú",2021-02-19,645408.63,891200.022237178,923253.230171786,1757,1239.61602564103,1305.94055299146
"È£¹Ú","È£¹Ú",2021-02-26,929824.31,921305.48423718,953314.439917777,1670,1215.21602564102,1280.31609472055
"È£¹Ú","È£¹Ú",2021-03-05,623314.13,750247.636237181,729755.290536837,1870,1407.61602564102,1417.13221432909
"È£¹Ú","È£¹Ú",2021-03-12,745961.06,895244.604237181,905011.512053677,1863,1438.41602564102,1443.22524189533
"È£¹Ú","È£¹Ú",2021-03-19,660795.94,761927.717237181,739495.038505326,1723,1393.61602564103,1407.74493519556
"È£¹Ú","È£¹Ú",2021-03-26,1017970.3,986493.40723718,949791.429067725,1471,1247.11602564103,1266.23336070185
"È£¹Ú","È£¹Ú",2021-04-02,807052.63,912986.20223718,903170.186205334,1289,1195.61602564103,1193.93466207847
"È£¹Ú","È£¹Ú",2021-04-09,984903.44,870820.49723718,826068.196676889,1237,1277.11602564102,1241.02761018722
"È£¹Ú","È£¹Ú",2021-04-16,1042372.9,1001605.35723718,964819.982758589,1181,1356.86602564103,1297.21339673161
"È£¹Ú","È£¹Ú",2021-04-23,1262180,1116450.23223718,1047952.84148083,1047,1345.61602564103,1259.85748942276
"È£¹Ú","È£¹Ú",2021-04-30,1164163.3,1032030.23723718,960366.166886759,977,1385.11602564102,1274.67339613815
"È£¹Ú","È£¹Ú",2021-05-07,1308581.4,1066209.95223718,969087.187158042,983,1391.61602564103,1283.54105589856
"È£¹Ú","È£¹Ú",2021-05-14,1097734.1,879683.25723718,817539.930851533,1008,1435.86602564102,1338.25378997161
"È£¹Ú","È£¹Ú",2021-05-21,905910.13,647663.38723718,659634.066022461,1345,1738.11602564102,1728.63522105308
"È£¹Ú","È£¹Ú",2021-05-28,724145.31,565368.47473718,580947.763071378,1774,2090.36602564103,2180.27324049882
"È£¹Ú","È£¹Ú",2021-06-04,747228.31,583350.77223718,597772.308457847,1545,1918.61602564102,1970.46135556975
"È£¹Ú","È£¹Ú",2021-06-11,1094581.6,823511.979737178,779124.703734507,1194,1659.11602564103,1628.00013574287
"È£¹Ú","È£¹Ú",2021-06-18,877973.75,654237.272237179,654949.944012075,1220,1695.11602564103,1674.06316646045
"È£¹Ú","È£¹Ú",2021-06-25,1055431,701036.392237179,696130.381889917,1139,1629.86602564103,1590.74855792998
"È£¹Ú","È£¹Ú",2021-07-02,1137883.1,816871.452237178,788019.952922929,1010,1448.61602564103,1384.29603263074
"È£¹Ú","È£¹Ú",2021-07-09,1279557.5,923850.95223718,853230.184681094,960,1373.11602564103,1297.703158601
"È£¹Ú","È£¹Ú",2021-07-16,1193592.3,953615.22723718,879164.897738986,922,1340.61602564102,1228.61861130797
"È£¹Ú","È£¹Ú",2021-07-23,1352147.8,1081457.81473718,968375.903926569,884,1186.61602564103,1076.93351245333
"È£¹Ú","È£¹Ú",2021-07-30,1289377.4,943255.252237179,855612.101067217,884,1194.86602564103,1083.84102664048
"È£¹Ú","È£¹Ú",2021-08-06,1261573.4,994613.497237179,899282.332774818,1025,1307.11602564103,1210.29057925684
"È£¹Ú","È£¹Ú",2021-08-13,1006005.3,925817.017237179,886353.541041277,1225,1246.11602564103,1221.78725017687
"È£¹Ú","È£¹Ú",2021-08-20,1004750.9,975722.654737179,963833.606915124,1348,1201.86602564103,1230.41742979089
"È£¹Ú","È£¹Ú",2021-08-27,964835.19,895738.88973718,860809.818916778,1447,1320.11602564103,1337.5456552287
"È£¹Ú","È£¹Ú",2021-09-03,568615.63,638095.624737179,603435.056110248,2056,1736.61602564103,1698.00621936851
"È£¹Ú","È£¹Ú",2021-09-10,739729.81,838708.197237179,815669.410756268,2235,1884.36602564103,1782.89576044337
"È£¹Ú","È£¹Ú",2021-09-17,512035.97,555007.384737179,541638.039084711,1852,1708.36602564103,1644.1583168303
"È£¹Ú","È£¹Ú",2021-09-24,860772.56,864538.42973718,836129.914771988,1343,1371.86602564103,1329.12231354493
"È£¹Ú","È£¹Ú",2021-10-01,931117.06,995663.11723718,987590.527721183,1018,1154.61602564103,1099.77950712341
"È£¹Ú","È£¹Ú",2021-10-08,806543.69,879509.729737178,859301.445245934,1156,1236.11602564103,1201.69084941276
"È£¹Ú","È£¹Ú",2021-10-15,510391.31,740056.477237178,700616.483815,1623,1587.36602564103,1553.55034123333
"È£¹Ú","È£¹Ú",2021-10-22,451300.72,675933.622237179,616282.032678471,2242,2123.86602564103,2066.38363056234
"È£¹Ú","È£¹Ú",2021-10-29,460365.03,666943.55223718,616413.36447963,2116,2060.11602564103,2015.98566862335
"È£¹Ú","È£¹Ú",2021-11-05,518272.09,709208.67973718,663262.483231551,1781,1787.36602564103,1764.76678207483
"È£¹Ú","È£¹Ú",2021-11-12,524429.38,669140.77973718,642338.129180121,1794,1789.36602564103,1783.35249499184
"È£¹Ú","È£¹Ú",2021-11-19,486403.22,712030.66973718,670187.29097023,1744,1787.61602564103,1779.99362069766
"È£¹Ú","È£¹Ú",2021-11-26,661911.81,757434.18223718,738456.135610703,1604,1750.86602564103,1732.7180248329
"È£¹Ú","È£¹Ú",2021-12-03,584450.88,753307.687237179,717494.014047539,1619,1788.61602564103,1762.19080859021
"È£¹Ú","È£¹Ú",2021-12-10,596064.94,710958.684737179,679789.126361146,1710,1803.86602564103,1759.49050933247
"È£¹Ú","È£¹Ú",2021-12-17,497309.38,727216.419737179,679551.27876706,1781,1756.11602564103,1694.33145397741
"È£¹Ú","È£¹Ú",2021-12-24,638174.75,830561.542237179,816808.195944744,1791,1628.86602564103,1571.82039515646
"È£¹Ú","È£¹Ú",2022-01-01,541647.69,793450.138903847,771999.843119725,1804,1564.28269230769,1516.90448470096
"È£¹Ú","È£¹Ú",2022-01-08,572981.94,709406.32623718,670362.768315635,1826,1560.01602564103,1514.8088951885
"È£¹Ú","È£¹Ú",2022-01-15,476170.09,631116.934237182,577298.773645999,1952,1557.41602564102,1514.41585888724
"È£¹Ú","È£¹Ú",2022-01-22,760033.81,899238.922237178,897185.786196063,2083,1593.41602564103,1542.83802859098
